文件路径,正则表达式
D:\skyrat\Skyrat-tg-master\code\game\objects\items\blueprints.dm,"(?<=desc = "").*(?="")",/obj/item/areaeditor/blueprints
D:\skyrat\Skyrat-tg-master\code\game\objects\items\blueprints.dm,"(?<=name = "").*(?="")",/obj/item/areaeditor/proc/edit_area()
D:\skyrat\Skyrat-tg-master\code\game\objects\items\blueprints.dm,"(?<=name = "").*(?="")",/obj/item/areaeditor/blueprints/cyborg
D:\skyrat\Skyrat-tg-master\code\game\objects\items\blueprints.dm,"(?<=desc = "").*(?="")",/obj/item/areaeditor/blueprints/cyborg
D:\skyrat\Skyrat-tg-master\code\game\objects\items\blueprints.dm,"(?<=name = "").*(?="")","/proc/rename_area(a, new_name)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=name = "").*(?="")",/obj/item/bodybag
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=desc = "").*(?="")",/obj/item/bodybag
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=name = "").*(?="")",/obj/item/bodybag/bluespace
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=desc = "").*(?="")",/obj/item/bodybag/bluespace
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=name = "").*(?="")",/obj/item/bodybag/environmental
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=desc = "").*(?="")",/obj/item/bodybag/environmental
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=name = "").*(?="")",/obj/item/bodybag/environmental/nanotrasen
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=desc = "").*(?="")",/obj/item/bodybag/environmental/nanotrasen
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=name = "").*(?="")",/obj/item/bodybag/environmental/prisoner
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=desc = "").*(?="")",/obj/item/bodybag/environmental/prisoner
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=name = "").*(?="")",/obj/item/bodybag/environmental/prisoner/pressurized
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=name = "").*(?="")",/obj/item/bodybag/environmental/prisoner/syndicate
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bodybag.dm,"(?<=desc = "").*(?="")",/obj/item/bodybag/environmental/prisoner/syndicate
D:\skyrat\Skyrat-tg-master\code\game\objects\items\body_egg.dm,"(?<=name = "").*(?="")",/obj/item/organ/internal/body_egg
D:\skyrat\Skyrat-tg-master\code\game\objects\items\body_egg.dm,"(?<=desc = "").*(?="")",/obj/item/organ/internal/body_egg
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bouquets.dm,"(?<=name = "").*(?="")",/obj/item/bouquet
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bouquets.dm,"(?<=desc = "").*(?="")",/obj/item/bouquet
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bouquets.dm,"(?<=name = "").*(?="")",/obj/item/bouquet/sunflower
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bouquets.dm,"(?<=desc = "").*(?="")",/obj/item/bouquet/sunflower
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bouquets.dm,"(?<=name = "").*(?="")",/obj/item/bouquet/poppy
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bouquets.dm,"(?<=desc = "").*(?="")",/obj/item/bouquet/poppy
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bouquets.dm,"(?<=name = "").*(?="")",/obj/item/bouquet/rose
D:\skyrat\Skyrat-tg-master\code\game\objects\items\bouquets.dm,"(?<=desc = "").*(?="")",/obj/item/bouquet/rose
D:\skyrat\Skyrat-tg-master\code\game\objects\items\boxcutter.dm,"(?<=name = "").*(?="")",/obj/item/boxcutter
D:\skyrat\Skyrat-tg-master\code\game\objects\items\boxcutter.dm,"(?<=desc = "").*(?="")",/obj/item/boxcutter
D:\skyrat\Skyrat-tg-master\code\game\objects\items\broom.dm,"(?<=name = "").*(?="")",/obj/item/pushbroom
D:\skyrat\Skyrat-tg-master\code\game\objects\items\broom.dm,"(?<=desc = "").*(?="")",/obj/item/pushbroom
D:\skyrat\Skyrat-tg-master\code\game\objects\items\broom.dm,"(?<=name = "").*(?="")",/obj/item/pushbroom/cyborg
D:\skyrat\Skyrat-tg-master\code\game\objects\items\candle.dm,"(?<=name = "").*(?="")",/obj/item/candle
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")",/obj/item/cardboard_cutout
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")",/obj/item/cardboard_cutout
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")",/obj/item/cardboard_cutout/proc/push_over()
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=name = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cardboard_cutouts.dm,"(?<=desc = "").*(?="")","/obj/item/cardboard_cutout/proc/change_appearance(obj/item/toy/crayon/crayon, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/proc/update_label()
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "".proper ).*(?="")",/obj/item/card/id/away
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/away
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/away/hotel
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/away/hotel
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/away/hotel/security
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "".proper ).*(?="")",/obj/item/card/id/away/old
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/away/old
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/away/old/sec
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/away/old/sec
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/away/old/sci
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/away/old/sci
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/away/old/eng
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/away/old/eng
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/away/old/apc
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/away/old/apc
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/away/old/robo
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/away/old/robo
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/away/deep_storage //deepstorage.dmm space ruin
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/departmental_budget
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/departmental_budget
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/departmental_budget/Initialize(mapload)
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/departmental_budget/Initialize(mapload)
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/rainbow
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/rainbow
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/silver
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/silver
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/silver/reaper
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/silver/reaper
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/gold
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/gold
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/gold/captains_spare
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/gold/captains_spare
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/gold/captains_spare
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/gold/captains_spare/update_label() //so it doesn't change to Captain's ID card (Captain) on a sneeze
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "".improper ).*(?="")",/obj/item/card/id/advanced/centcom
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/centcom
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "".improper ).*(?="")",/obj/item/card/id/advanced/centcom/ert
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/centcom/ert
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/centcom/ert
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/black
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/black
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "".improper ).*(?="")",/obj/item/card/id/advanced/black/deathsquad
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/black/deathsquad
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command/crew_id
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command/crew_id
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command/crew_id
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command/captain_id
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command/captain_id
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command/captain_id
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command/captain_id/syndie_spare
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command/captain_id/syndie_spare
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command/captain_id/syndie_spare
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/black/syndicate_command/captain_id/syndie_spare/update_label()
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "".improper ).*(?="")",/obj/item/card/id/advanced/debug
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/debug
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/prisoner
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/one
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/one
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/two
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/two
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/three
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/three
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/four
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/four
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/five
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/five
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/six
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/six
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/seven
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/prisoner/seven
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/mining
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/highlander
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/highlander
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/highlander
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/chameleon
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/chameleon
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/chameleon/Initialize(mapload)
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/chameleon/attack_self(mob/user)
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/chameleon/attack_self(mob/user)
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/chameleon/attack_self(mob/user)
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/chameleon/attack_self(mob/user)
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=name = "").*(?="")",/obj/item/card/id/advanced/engioutpost
D:\skyrat\Skyrat-tg-master\code\game\objects\items\cards_ids.dm,"(?<=desc = "").*(?="")",/obj/item/card/id/advanced/engioutpost
