文件路径,正则表达式
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=desc = "").*(?="")",/datum/dog_fashion/head/hop
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=name = "").*(?="")",/datum/dog_fashion/head/deathsquad
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=desc = "").*(?="")",/datum/dog_fashion/head/deathsquad
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=name = "").*(?="")",/datum/dog_fashion/head/clown
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=desc = "").*(?="")",/datum/dog_fashion/head/clown
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=name = "").*(?="")",/datum/dog_fashion/back/deathsquad
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=desc = "").*(?="")",/datum/dog_fashion/back/deathsquad
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=name = "").*(?="")",/datum/dog_fashion/head/festive
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=desc = "").*(?="")",/datum/dog_fashion/head/festive
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=name = "").*(?="")",/datum/dog_fashion/head/pumpkin/unlit
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=desc = "").*(?="")",/datum/dog_fashion/head/pumpkin/unlit
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=name = "").*(?="")",/datum/dog_fashion/head/blumpkin/unlit
D:\skyrat\Skyrat-tg-master\code\datums\dog_fashion.dm,"(?<=desc = "").*(?="")",/datum/dog_fashion/head/blumpkin/unlit
D:\skyrat\Skyrat-tg-master\code\datums\ert.dm,"(?<=desc = "").*(?="")",/datum/ert/New()
D:\skyrat\Skyrat-tg-master\code\datums\ert.dm,"(?<=desc = "").*(?="")",/datum/ert/deathsquad
D:\skyrat\Skyrat-tg-master\code\datums\ert.dm,"(?<=desc = "").*(?="")",/datum/ert/marine
D:\skyrat\Skyrat-tg-master\code\datums\ert.dm,"(?<=desc = "").*(?="")",/datum/ert/centcom_official
D:\skyrat\Skyrat-tg-master\code\datums\ert.dm,"(?<=desc = "").*(?="")",/datum/ert/inquisition
D:\skyrat\Skyrat-tg-master\code\datums\ert.dm,"(?<=desc = "").*(?="")",/datum/ert/janitor
D:\skyrat\Skyrat-tg-master\code\datums\ert.dm,"(?<=desc = "").*(?="")",/datum/ert/intern
D:\skyrat\Skyrat-tg-master\code\datums\ert.dm,"(?<=desc = "").*(?="")",/datum/ert/erp
D:\skyrat\Skyrat-tg-master\code\datums\ert.dm,"(?<=desc = "").*(?="")",/datum/ert/bounty_hunters
D:\skyrat\Skyrat-tg-master\code\datums\holocall.dm,"(?<=name = "").*(?="")",/datum/holocall/proc/Answer(obj/machinery/holopad/answering_holopad)
D:\skyrat\Skyrat-tg-master\code\datums\holocall.dm,"(?<=name = "").*(?="")",/datum/action/innate/end_holocall
D:\skyrat\Skyrat-tg-master\code\datums\holocall.dm,"(?<=name = "").*(?="")",/datum/holorecord
D:\skyrat\Skyrat-tg-master\code\datums\holocall.dm,"(?<=name = "").*(?="")",/obj/item/disk/holodisk
D:\skyrat\Skyrat-tg-master\code\datums\holocall.dm,"(?<=desc = "").*(?="")",/obj/item/disk/holodisk
D:\skyrat\Skyrat-tg-master\code\datums\holocall.dm,"(?<=name = "").*(?="")",/obj/item/disk/holodisk/donutstation/whiteship
D:\skyrat\Skyrat-tg-master\code\datums\holocall.dm,"(?<=desc = "").*(?="")",/obj/item/disk/holodisk/donutstation/whiteship
D:\skyrat\Skyrat-tg-master\code\datums\holocall.dm,"(?<=name = "").*(?="")",/obj/item/disk/holodisk/ruin/snowengieruin
D:\skyrat\Skyrat-tg-master\code\datums\holocall.dm,"(?<=desc = "").*(?="")",/obj/item/disk/holodisk/ruin/snowengieruin
D:\skyrat\Skyrat-tg-master\code\datums\map_config.dm,"(?<=name = "").*(?="")",/datum/map_config
D:\skyrat\Skyrat-tg-master\code\datums\map_config.dm,"(?<=name = "").*(?="")",/datum/map_config
D:\skyrat\Skyrat-tg-master\code\datums\map_config.dm,"(?<=name = "").*(?="")","/proc/load_map_config(filename = null, directory = null, error_if_missing = TRUE)"
D:\skyrat\Skyrat-tg-master\code\datums\outfit.dm,"(?<=name = "").*(?="")",/datum/outfit
D:\skyrat\Skyrat-tg-master\code\datums\ruins.dm,"(?<=name = "").*(?="")",/datum/map_template/ruin
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=desc = "").*(?="")",/datum/map_template/shuttle
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency // SKYRAT EDIT OVERRIDE - OVERRIDEN IN ADVANCED_SHUTTLES - shuttles.dm
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/cargo
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ferry
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/backup
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/construction
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/asteroid
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/bar
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/pod
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/russiafightpit
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/meteor
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/monastery
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/luxury
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=desc = "").*(?="")",/datum/map_template/shuttle/emergency/luxury
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/medisim
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/discoinferno
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/arena
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/arena
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/birdboat
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/box
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/donut
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/clown
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/cramped
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/meta
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/kilo
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/mini
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/tram
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/scrapheap
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/narnar
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/pubby
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/cere
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/supermatter
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/imfedupwiththisworld
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/goon
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/rollerdome
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/basketball
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/wabbajack
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/omega
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/cruise
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/monkey
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/casino
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/shadow
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ferry/base
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ferry/meat
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ferry/lighthouse
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ferry/fancy
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ferry/kilo
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/box
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/meta
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/pubby
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/cere
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/kilo
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/donut
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/tram
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/delta
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/pod
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/personalshuttle
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/whiteship/obelisk
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/cargo/kilo
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/cargo/birdboat
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/cargo/donut
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/cargo/pubby
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/delta
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/raven
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/emergency/zeta
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/arrival/box
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/cargo/box
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/mining/box
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/labour/box
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/labour/generic
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/arrival/donut
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/infiltrator/basic
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/infiltrator/advanced
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/cargo/delta
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/mining/delta
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/mining/kilo
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/mining/large
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/labour/delta
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/labour/kilo
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/mining_common/meta
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/mining_common/kilo
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/arrival/delta
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/arrival/kilo
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/arrival/pubby
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/arrival/omega
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/aux_base/default
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/aux_base/small
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/escape_pod/default
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/escape_pod/large
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/assault_pod/default
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/pirate/default
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/pirate/silverscale
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/pirate/dutchman
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/hunter/space_cop
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/hunter/russian
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/hunter/bounty
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/starfury/fighter_one
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/starfury/fighter_two
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/starfury/fighter_three
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/starfury/corvette
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ruin/caravan_victim
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ruin/pirate_cutter
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ruin/syndicate_dropship
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ruin/syndicate_fighter_shiv
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/snowdin/mining
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/snowdin/excavation
D:\skyrat\Skyrat-tg-master\code\datums\shuttles.dm,"(?<=name = "").*(?="")",/datum/map_template/shuttle/ert/bounty
D:\skyrat\Skyrat-tg-master\code\datums\verbs.dm,"(?<=name = "").*(?="")",/datum/verbs/proc/Generate_list(...)
D:\skyrat\Skyrat-tg-master\code\datums\voice_of_god_command.dm,"(?<=name = "").*(?="")",/datum/voice_of_god_command/emote
D:\skyrat\Skyrat-tg-master\code\datums\voice_of_god_command.dm,"(?<=name = "").*(?="")",/datum/voice_of_god_command/emote/flip
D:\skyrat\Skyrat-tg-master\code\datums\voice_of_god_command.dm,"(?<=name = "").*(?="")",/datum/voice_of_god_command/emote/salute
D:\skyrat\Skyrat-tg-master\code\datums\voice_of_god_command.dm,"(?<=name = "").*(?="")",/datum/voice_of_god_command/emote/play_dead
D:\skyrat\Skyrat-tg-master\code\datums\voice_of_god_command.dm,"(?<=name = "").*(?="")",/datum/voice_of_god_command/emote/clap
D:\skyrat\Skyrat-tg-master\code\datums\achievements\boss_achievements.dm,"(?<=name = "").*(?="")",/datum/award/achievement/boss/tendril_exterminator
D:\skyrat\Skyrat-tg-master\code\datums\achievements\boss_achievements.dm,"(?<=desc = "").*(?="")",/datum/award/achievement/boss/tendril_exterminator
D:\skyrat\Skyrat-tg-master\code\datums\achievements\boss_achievements.dm,"(?<=name = "").*(?="")",/datum/award/achievement/boss/boss_killer
D:\skyrat\Skyrat-tg-master\code\datums\achievements\boss_achievements.dm,"(?<=desc = "").*(?="")",/datum/award/achievement/boss/boss_killer
D:\skyrat\Skyrat-tg-master\code\datums\achievements\boss_achievements.dm,"(?<=name = "").*(?="")",/datum/award/achievement/boss/blood_miner_kill
