文件路径,正则表达式
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/theadminbus
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/oldcockinn
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/oldcockinn
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/thewretchedhive
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/thewretchedhive
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/robustacafe
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/robustacafe
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/emergencyrumparty
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/emergencyrumparty
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/combocafe
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/combocafe
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/vladssaladbar
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/vladssaladbar
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/theshaken
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/theshaken
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/thealenath
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/thealenath
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/thealohasnackbar
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/thealohasnackbar
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/thenet
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/thenet
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/maidcafe
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/maidcafe
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/the_lightbulb
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/the_lightbulb
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/goose
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/goose
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/hiddensigns/empbarsign
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/hiddensigns/empbarsign
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/hiddensigns/syndibarsign
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/hiddensigns/syndibarsign
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=name = "").*(?="")",/datum/barsign/hiddensigns/signoff
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\barsigns.dm,"(?<=desc = "").*(?="")",/datum/barsign/hiddensigns/signoff
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/patriot
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/patriot
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/rainbow
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/rainbow
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/mime
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/mime
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/clown
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/clown
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/captain
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/captain
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/rd
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/rd
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/rd/royal_cape
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/rd/royal_cape
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/medical
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/medical
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/cmo
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/cmo
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/hos
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/hos
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/hop
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/hop
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/ce
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/ce
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/qm
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/qm
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/chaplain
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/chaplain
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "".improper ).*(?="")",/obj/item/bedsheet/centcom
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/centcom
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/syndie
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/syndie
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/cult
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/cult
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/wiz
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/wiz
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "".improper ).*(?="")",/obj/item/bedsheet/nanotrasen
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/nanotrasen
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/cosmos
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/cosmos
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/random
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/random
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/item/bedsheet/dorms
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/item/bedsheet/dorms
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=name = "").*(?="")",/obj/structure/bedsheetbin
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bedsheet_bin.dm,"(?<=desc = "").*(?="")",/obj/structure/bedsheetbin
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "").*(?="")",/obj/structure/billboard
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/billboard/donk_n_go
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/donk_n_go
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/billboard/space_cola
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/space_cola
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/billboard/nanotrasen
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/nanotrasen
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "").*(?="")",/obj/structure/billboard/nanotrasen/defaced
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/nanotrasen/defaced
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/billboard/azik
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/azik
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/billboard/cvr
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/cvr
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/billboard/twenty_four_seven
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/twenty_four_seven
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/billboard/starway
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/starway
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/billboard/lizards_gas
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/lizards_gas
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/lizards_gas/defaced
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/billboard/roadsign
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/roadsign
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/roadsign/two
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/roadsign/twothousand
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/roadsign/twomillion
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/roadsign/error
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/billboard/smoothies
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\billboard.dm,"(?<=desc = "").*(?="")",/obj/structure/billboard/smoothies
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bonfire.dm,"(?<=name = "").*(?="")",/obj/structure/bonfire
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\bonfire.dm,"(?<=desc = "").*(?="")",/obj/structure/bonfire
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/whitepawn
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/whitepawn
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/whiterook
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/whiterook
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/whiteknight
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/whiteknight
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/whitebishop
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/whitebishop
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/whitequeen
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/whitequeen
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/whiteking
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/whiteking
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/blackpawn
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/blackpawn
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/blackrook
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/blackrook
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/blackknight
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/blackknight
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/blackbishop
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/blackbishop
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/blackqueen
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/blackqueen
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/chess/blackking
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\chess.dm,"(?<=desc = "").*(?="")",/obj/structure/chess/blackking
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\containers.dm,"(?<=name = "").*(?="")",/obj/structure/shipping_container
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\containers.dm,"(?<=desc = "").*(?="")",/obj/structure/shipping_container
D:\skyrat\Skyrat-tg-master\code\game\objects\structures\containers.dm,"(?<=name = "".improper ).*(?="")",/obj/structure/shipping_container/nanotrasen
